Kp_real;Bz_GSM;Density;Speed;Magnitud_IMF
0,01;-0,229015863;0,009998559;-0,986695492;-0,737246862
1,333;0,31221429;0,191258765;-0,976777494;-0,770112212
1,333;-0,229015863;0,251678834;-0,837925523;-0,901573616
1,333;-0,330496517;0,29195888;-0,897433511;-1,033035019
0,01;-0,465804055;0,130838697;-1,006531488;-0,441458705
0,01;0,481348713;0,29195888;-1,006531488;-0,441458705
0,01;0,346041175;0,090558651;-1,016449486;-0,408593354
0,667;0,244560521;0,009998559;-0,99661349;-0,572920108
0,667;-0,567284709;0,332238926;-0,917269507;-0,770112212
0,667;-0,398150286;0,352378949;-0,9470235;-0,868708265
0,333;-0,262842748;0,332238926;-1,006531488;-1,197361773
0,333;-0,262842748;0,211398788;-1,016449486;-1,131631071
0,333;-0,465804055;0,191258765;-1,026367484;-1,230227123
0,333;-0,49963094;0,15097872;-1,04620348;-1,197361773
0,333;-0,567284709;0,130838697;-1,056121478;-1,065900369
0,333;-0,093708325;0,050278605;-1,04620348;-1,131631071
0,333;-0,161362094;0,030138582;-1,066039476;-1,065900369
0,333;-0,431977171;0,130838697;-1,04620348;-1,033035019
0,333;-0,567284709;0,110698674;-1,04620348;-1,131631071
0,333;-0,229015863;0,171118743;-1,036285482;-1,131631071
0,333;-0,262842748;0,29195888;-1,026367484;-1,033035019
0,333;-0,296669633;0,553779178;-0,986695492;-1,197361773
0,667;0,31221429;0,694759339;-1,006531488;-1,000169668
0,667;-0,702592248;0,815599476;-0,99661349;-0,802977563
0,667;-0,804072901;0,916299591;-0,986695492;-0,868708265
1,333;0,007772329;0,97671966;-1,016449486;-1,033035019
1,333;0,413694944;1,057279751;-1,016449486;-0,901573616
1,333;0,143079867;0,996859683;-1,026367484;-0,835842914
0,333;-0,533457825;0,936439614;-1,066039476;-0,67151616
0,333;-0,668765363;0,835739499;-1,075957474;-0,934438966
0,333;-0,533457825;0,876019545;-1,075957474;-0,967304317
0,333;-0,262842748;0,896159568;-1,09579347;-1,295957825
0,333;-0,12753521;0,916299591;-1,085875472;-1,49314993
0,333;-0,330496517;0,956579637;-1,115629466;-1,460284579
0;-0,296669633;0,956579637;-1,14538346;-1,361688526
0;-0,398150286;0,996859683;-1,165219455;-1,164496422
0;0,041599213;1,077419774;-1,155301457;-1,131631071
0,667;0,041599213;1,198259912;-1,14538346;-0,835842914
0,667;-0,871726671;1,137839843;-1,125547464;-0,737246862
0,667;-0,804072901;1,641340416;-1,135465462;-1,033035019
1,333;-0,837899786;1,198259912;-1,115629466;-0,638650809
1,333;-0,296669633;0,956579637;-1,14538346;-0,572920108
1,333;0,176906752;0,97671966;-1,175137453;-0,802977563
0,333;0,007772329;0,916299591;-1,194973449;-1,033035019
0,333;0,278387406;0,936439614;-1,244563439;-0,737246862
0,333;-0,195188979;1,319100049;-1,155301457;-0,309997301
0,01;0,413694944;1,862880668;-1,04620348;-0,441458705
0,01;0,31221429;1,903160714;-0,917269507;-0,802977563
0,01;0,143079867;2,104560944;-0,927187505;-0,934438966
0,01;0,176906752;2,205261058;-0,847843521;-0,868708265
0,01;-0,093708325;2,587921494;-0,778417535;-0,737246862
0,01;-0,229015863;2,930301884;-0,847843521;-0,441458705
2,333;-0,05988144;3,59492264;-0,738745543;0,084386908
2,333;0,582829367;5,508224818;-0,65940156;-0,375728003
2,333;1,191713289;3,272682273;-0,599893572;1,037482081
3,667;1,462328366;2,467081356;-0,500713592;0,971751379
3,667;-2,224802054;1,762180554;-0,441205605;1,037482081
3,667;-0,093708325;0,815599476;-0,411451611;0,840289976
2,333;1,732943443;0,614199247;-0,193255656;0,610232521
2,333;0,007772329;0,493359109;-0,064321682;0,018656206
2,333;1,191713289;-0,151121624;0,372070228;0,57736717
1,667;0,31221429;0,050278605;0,381988226;-0,014209144
1,667;-0,601111594;-0,171261647;0,381988226;-0,079939846
1,667;-0,364323402;-0,151121624;0,36215223;-0,342862652
0,02;0,582829367;-0,352521854;0,391906224;-0,408593354
0,02;0,954925097;-0,594202129;0,530758195;-0,605785458
0,02;0,109252983;-0,735182289;0,372070228;-0,507189406
0,667;0,109252983;-0,735182289;0,451414212;-0,540054757
0,667;-0,195188979;-0,735182289;0,461332209;-0,67151616
0,667;-0,296669633;-0,856022427;0,520840197;-0,704381511
0,667;-0,533457825;-0,87616245;0,540676193;-0,770112212
0,667;-0,465804055;-0,896302473;0,471250207;-0,770112212
0,667;-0,12753521;-0,835882404;0,451414212;-0,835842914
0,667;-0,093708325;-0,856022427;0,401824222;-0,802977563
0,667;-0,026054556;-0,835882404;0,381988226;-0,835842914
0,667;-0,229015863;-0,775462335;0,292726244;-0,967304317
0,01;-0,533457825;-0,856022427;0,223300259;-0,770112212
0,01;-0,296669633;-0,715042266;0,253054252;-1,131631071
0,01;-0,026054556;-0,674762221;0,282808246;-1,065900369
0,01;0,143079867;-0,715042266;0,173710269;-0,868708265
0,01;0,109252983;-0,674762221;-0,014731692;-1,000169668
0,01;0,244560521;-0,856022427;-0,044485686;-0,638650809
0,333;0,176906752;-0,916442496;0,005104303;-0,540054757
0,333;0,244560521;-1,01714261;0,124120279;-0,474324055
0,333;0,176906752;-0,916442496;-0,094075676;-0,572920108
0,667;0,278387406;-0,936582519;-0,17341966;-0,572920108
0,667;0,549002482;-0,835882404;-0,153583664;-0,605785458
0,667;0,481348713;-0,715042266;-0,044485686;-0,770112212
0,667;0,481348713;-0,694902243;0,124120279;-0,770112212
0,667;0,346041175;-0,614342152;-0,044485686;-0,967304317
0,667;0,481348713;-0,614342152;-0,133747668;-0,934438966
0;0,582829367;-0,634482175;-0,203173654;-0,868708265
0;0,346041175;-0,634482175;-0,242845646;-0,901573616
0;-0,026054556;-0,553922083;-0,272599639;-1,09876572
0,333;0,413694944;-0,654622198;-0,342025625;-0,934438966
0,333;0,31221429;-0,634482175;-0,292435635;-0,967304317
0,333;0,413694944;-0,694902243;-0,322189629;-0,802977563
0,667;0,007772329;-0,755322312;-0,312271631;-0,638650809
0,667;-0,026054556;-0,574062106;-0,391615615;-0,967304317
0,667;0,109252983;-0,332381831;-0,480877596;-0,67151616
0,01;0,379868059;-0,312241808;-0,56022158;-0,540054757
0,01;0,176906752;0,231538811;-0,500713592;-0,507189406
0,01;-0,05988144;0,352378949;-0,451123603;-0,342862652
0,02;-0,364323402;0,191258765;-0,351943623;0,018656206
0,02;-0,093708325;-0,694902243;-0,094075676;0,117252259
0,02;-0,364323402;-0,53378206;0,223300259;-0,079939846
2,667;-0,973207324;-0,453221968;0,41174222;-0,079939846
2,667;-0,262842748;-0,674762221;0,352234232;-0,375728003
2,667;0,481348713;-0,795602358;0,203464263;-0,507189406
1,667;0,278387406;-0,815742381;0,104284283;-0,605785458
1,667;0,582829367;-0,674762221;0,26297225;-0,408593354
1,667;0,650483136;-0,654622198;0,104284283;-0,112805197
2,333;-0,195188979;-0,433081945;0,272890248;-0,211401249
2,333;-0,533457825;-0,453221968;0,342316234;0,018656206
2,333;-1,480610593;-0,412941922;0,342316234;-0,014209144
2,333;-0,262842748;-0,473361991;0,203464263;0,18298296
2,333;-0,296669633;-0,493502014;0,36215223;0,117252259
2,333;-0,804072901;-0,453221968;0,372070228;0,051521557
2,333;0,075426098;-0,634482175;0,352234232;-0,211401249
2,333;-0,026054556;-0,775462335;0,41174222;-0,441458705
2,333;0,921098213;-0,735182289;0,441496214;-0,474324055
0,01;0,481348713;-0,775462335;0,471250207;-0,540054757
0,01;0,007772329;-0,755322312;0,530758195;-0,375728003
0,01;-0,262842748;-0,755322312;0,590266183;-0,507189406
0,01;0,109252983;-0,755322312;0,451414212;-0,737246862
0,01;0,785790674;-0,795602358;0,372070228;-0,507189406
0,01;0,413694944;-0,815742381;0,36215223;-0,540054757
0,01;0,481348713;-0,856022427;0,243136254;-0,638650809
0,01;0,481348713;-0,795602358;0,292726244;-0,704381511
0,01;0,413694944;-0,815742381;0,272890248;-0,67151616
1,333;0,447521829;-0,87616245;0,143956275;-0,67151616
1,333;0,549002482;-0,856022427;0,243136254;-0,67151616
1,333;0,143079867;-0,916442496;0,054694293;-0,704381511
1,667;0,481348713;-0,896302473;0,342316234;-0,704381511
1,667;-0,093708325;-0,896302473;0,173710269;-0,704381511
1,667;-0,736419132;-0,916442496;0,044776295;-0,67151616
1,333;-0,533457825;-0,976862564;-0,014731692;-0,638650809
1,333;-0,026054556;-0,956722542;-0,054403684;-0,67151616
1,333;-0,05988144;-0,916442496;0,064612291;-0,67151616
0,333;-0,05988144;-0,976862564;0,034858297;-0,737246862
0,333;-0,195188979;-1,057422656;-0,084157678;-0,737246862
0,333;0,075426098;-1,077562679;-0,064321682;-0,770112212
0,333;0,143079867;-1,117842725;-0,12382967;-0,868708265
0,333;0,041599213;-0,997002587;-0,004813695;-0,835842914
0,333;-0,161362094;-1,01714261;-0,054403684;-0,770112212
0,667;-0,364323402;-0,896302473;0,064612291;-0,737246862
0,667;-0,05988144;-0,936582519;-0,034567688;-0,638650809
0,667;-0,262842748;-0,976862564;-0,213091652;-0,704381511
0,333;-0,12753521;-0,956722542;-0,213091652;-0,704381511
0,333;0,041599213;-0,956722542;-0,252763643;-0,802977563
0,333;0,176906752;-0,896302473;-0,312271631;-0,770112212
0,333;0,278387406;-0,87616245;-0,232927648;-0,835842914
0,333;0,244560521;-0,856022427;-0,351943623;-0,770112212
0,333;0,549002482;-1,057422656;-0,272599639;-0,441458705
0;0,616656251;-0,976862564;-0,302353633;-0,408593354
0;0,515175598;-1,037282633;-0,361861621;-0,474324055
0;0,143079867;-0,997002587;-0,411451611;-0,507189406
0,333;0,853444444;-1,057422656;-0,441205605;-0,408593354
0,333;1,090232636;-1,057422656;-0,391615615;-0,375728003
0,333;0,616656251;-0,976862564;-0,421369609;-0,441458705
0,01;-0,195188979;-0,634482175;-0,401533613;-0,605785458
0,01;-0,12753521;-0,473361991;-0,520549588;-0,572920108
0,01;-0,229015863;-0,3928019;-0,550303582;-0,605785458
0,667;-0,161362094;-0,553922083;-0,56022158;-0,67151616
0,667;-0,161362094;-0,694902243;-0,342025625;-0,704381511
0,667;-0,465804055;-0,654622198;-0,480877596;-0,638650809
0,667;0,379868059;-0,453221968;-0,798253531;-0,638650809
0,667;0,481348713;-0,513642037;-0,887515513;-0,638650809
0,667;0,515175598;-0,513642037;-0,857761519;-0,704381511
0,667;-0,05988144;-0,574062106;-0,887515513;-0,704381511
0,667;-0,601111594;-0,433081945;-0,758581539;-0,770112212
0,667;-0,634938478;-0,513642037;-0,867679517;-0,737246862
0,667;0,176906752;-0,3928019;-0,857761519;-0,868708265
0,667;0,210733636;-0,372661877;-0,788335533;-0,868708265
0,667;-0,262842748;-0,412941922;-0,718909547;-0,835842914
0,333;0,244560521;-0,493502014;-0,828007525;-0,802977563
0,333;-0,093708325;-0,493502014;-0,728827545;-0,802977563
0,333;-0,262842748;-0,453221968;-0,768499537;-0,737246862
0,333;-0,398150286;-0,453221968;-0,867679517;-0,770112212
0,333;0,31221429;-0,574062106;-0,966859496;-0,737246862
0,333;0,413694944;-0,815742381;-0,937105502;-0,638650809
0;0,447521829;-0,735182289;-0,927187505;-0,638650809
0;0,413694944;-0,795602358;-0,9470235;-0,67151616
0;0,413694944;-0,815742381;-0,9470235;-0,704381511
0,667;0,31221429;-0,755322312;-0,927187505;-0,704381511
0,667;0,31221429;-0,694902243;-0,9470235;-0,704381511
0,667;0,379868059;-0,654622198;-0,937105502;-0,704381511
0,667;0,176906752;-0,654622198;-0,927187505;-0,737246862
0,667;0,31221429;-0,674762221;-0,897433511;-0,737246862
0,667;0,143079867;-0,614342152;-0,917269507;-0,802977563
0,333;0,143079867;-0,574062106;-0,887515513;-0,770112212
0,333;-0,093708325;-0,574062106;-0,937105502;-0,737246862
0,333;-0,736419132;-0,453221968;-0,837925523;-0,704381511
1,333;-0,634938478;-0,433081945;-0,907351509;-0,67151616
1,333;-0,195188979;-0,433081945;-0,976777494;-0,67151616
1,333;-0,12753521;-0,332381831;-0,877597515;-0,67151616
0,667;-0,093708325;-0,251821739;-0,837925523;-0,704381511
0,667;0,007772329;-0,19140167;-0,9470235;-0,770112212
0,667;0,041599213;-0,211541693;-1,026367484;-0,737246862
0,333;0,041599213;-0,110841579;-1,056121478;-0,67151616
0,333;0,447521829;-0,030281487;-1,09579347;-0,605785458
0,333;0,650483136;0,030138582;-1,09579347;-0,408593354
0;0,718136905;0,110698674;-1,04620348;-0,2442666
0;0,515175598;0,130838697;-1,125547464;-0,342862652
0;0,515175598;0,050278605;-1,105711468;-0,342862652
0;0,481348713;-0,05042151;-1,066039476;-0,375728003
0;0,346041175;-0,05042151;-1,115629466;-0,408593354
0;0,346041175;-0,030281487;-1,105711468;-0,408593354
0,333;0,447521829;-0,090701556;-1,115629466;-0,441458705
0,333;0,447521829;-0,090701556;-1,115629466;-0,474324055
0,333;0,143079867;-0,130981602;-1,135465462;-0,507189406
0,333;0,007772329;-0,19140167;-1,155301457;-0,572920108
0,333;0,041599213;-0,251821739;-1,214809445;-0,638650809
0,333;0,041599213;-0,352521854;-1,244563439;-0,638650809
0;0,210733636;-0,372661877;-1,254481437;-0,67151616
0;0,041599213;-0,312241808;-1,284235431;-0,737246862
0;-0,05988144;-0,312241808;-1,284235431;-0,802977563
0;-0,12753521;-0,352521854;-1,264399435;-0,802977563
0;-0,05988144;-0,312241808;-1,254481437;-0,835842914
0;-0,093708325;-0,19140167;-1,244563439;-0,868708265
0,667;-0,161362094;-0,171261647;-1,244563439;-0,835842914
0,667;-0,195188979;-0,130981602;-1,234645441;-0,868708265
0,667;-0,262842748;0,412799018;-1,214809445;-0,441458705
0,01;0,007772329;1,822600623;-1,155301457;-0,441458705
0,01;-0,49963094;1,903160714;-1,115629466;-0,441458705
0,01;0,109252983;1,963580783;-1,125547464;-0,441458705
0,667;0,379868059;1,94344076;-1,115629466;-0,408593354
0,667;0,650483136;1,681620462;-1,115629466;-0,572920108
0,667;1,056405751;1,178119889;-1,155301457;-0,605785458
0,333;1,225540174;0,714899362;-1,155301457;-0,507189406
0,333;0,718136905;0,714899362;-1,175137453;-0,605785458
0,333;0,650483136;0,473219086;-1,14538346;-0,540054757
0,667;0,075426098;0,29195888;-1,214809445;-0,540054757
0,667;0,007772329;0,009998559;-1,194973449;-0,375728003
0,667;-0,567284709;0,050278605;-1,185055451;-0,441458705
0,667;-0,770246017;0,030138582;-1,125547464;-0,474324055
0,667;-1,108514863;0,171118743;-1,056121478;-0,638650809
0,667;-1,040861093;0,211398788;-1,075957474;-0,737246862
1,333;-1,007034209;0,171118743;-1,036285482;-0,67151616
1,333;-0,702592248;0,15097872;-1,09579347;-0,770112212
1,333;-0,736419132;-0,010141464;-1,036285482;-0,704381511
0,01;-0,601111594;-0,211541693;-1,04620348;-0,737246862
0,01;-0,195188979;-0,151121624;-0,917269507;-1,065900369
0,01;-0,49963094;-0,130981602;-0,927187505;-0,934438966
0,333;-0,398150286;-0,130981602;-0,927187505;-0,868708265
0,333;-0,12753521;-0,05042151;-0,907351509;-1,000169668
0,333;0,515175598;0,070418628;-0,937105502;-1,164496422
0,667;0,481348713;0,070418628;-0,937105502;-1,033035019
0,667;0,481348713;0,009998559;-0,966859496;-0,868708265
0,667;0,413694944;-0,010141464;-0,966859496;-0,835842914
0;-0,330496517;0,030138582;-0,956941498;-0,835842914
0;0,379868059;-0,151121624;-0,937105502;-0,638650809
0;0,481348713;-0,090701556;-0,937105502;-0,67151616
0,667;0,379868059;0,009998559;-0,986695492;-0,770112212
0,667;0,549002482;-0,030281487;-0,99661349;-0,737246862
0,667;0,244560521;0,110698674;-0,966859496;-0,802977563
0,01;0,988751982;0,171118743;-0,966859496;-0,67151616
0,01;1,056405751;0,392658995;-0,976777494;-0,737246862
0,01;0,075426098;0,876019545;-1,016449486;-1,09876572
1,667;-0,804072901;0,714899362;-0,956941498;-0,835842914
1,667;-1,007034209;0,714899362;-0,966859496;-0,737246862
1,667;-0,702592248;0,312098903;-0,976777494;-0,507189406
0,01;-0,49963094;-0,614342152;-1,135465462;-0,2442666
0,01;-0,05988144;-0,835882404;-1,284235431;-0,079939846
0,01;-0,195188979;-0,835882404;-1,264399435;-0,145670548
0,667;-0,229015863;-0,755322312;-1,442923398;-0,047074495
0,667;-0,12753521;-0,856022427;-1,313989425;-0,145670548
0,667;-0,229015863;-0,936582519;-1,313989425;-0,178535898
0,01;0,278387406;-0,87616245;-1,194973449;-0,145670548
0,01;-0,05988144;-0,956722542;-1,194973449;-0,112805197
0,01;0,041599213;-0,976862564;-1,244563439;-0,145670548
2,333;-0,567284709;-0,936582519;-1,214809445;-0,178535898
2,333;-0,364323402;-0,372661877;-1,085875472;-0,540054757
2,333;0,413694944;0,453079063;-0,927187505;-1,197361773
1,667;0,718136905;0,231538811;-0,976777494;-1,033035019
1,667;0,549002482;0,130838697;-1,016449486;-0,967304317
1,667;0,109252983;-0,694902243;-1,264399435;-0,408593354
1,333;-0,093708325;-0,795602358;-1,284235431;-0,309997301
1,333;-0,12753521;-0,372661877;-1,155301457;-0,441458705
1,333;0,041599213;1,258679981;-0,9470235;-1,197361773
0,667;-0,093708325;0,835739499;-0,956941498;-1,09876572
0,667;-0,364323402;0,735039384;-1,006531488;-0,934438966
0,667;-0,567284709;0,916299591;-1,006531488;-0,835842914
0,667;-0,668765363;1,218399935;-0,99661349;-0,802977563
0,667;0,075426098;0,392658995;-1,006531488;-0,704381511
0,667;0,481348713;-0,171261647;-0,986695492;-0,277131951
0,01;0,447521829;0,432939041;-0,976777494;-0,408593354
0,01;-1,007034209;1,057279751;-1,115629466;-0,605785458
0,01;-1,649745016;0,755179407;-1,194973449;-0,178535898
1,667;-1,209995516;0,654479293;-1,224727443;-0,178535898
1,667;-0,837899786;1,11769982;-1,234645441;-0,441458705
1,667;-0,668765363;1,198259912;-1,234645441;-0,441458705
1,333;-0,093708325;1,46008021;-1,264399435;-0,638650809
1,333;0,31221429;1,037139728;-1,313989425;-0,802977563
1,333;0,075426098;1,057279751;-1,363579415;-1,000169668
0;0,31221429;0,956579637;-1,393333408;-1,000169668
0;0,515175598;0,876019545;-1,393333408;-1,000169668
0;0,718136905;0,876019545;-1,363579415;-0,967304317
0;0,887271328;0,735039384;-1,373497413;-0,901573616
0;0,785790674;0,674619316;-1,403251406;-0,967304317
0;0,785790674;0,63433927;-1,413169404;-1,000169668
0,333;-0,12753521;0,432939041;-1,393333408;-1,065900369
0,333;0,007772329;0,392658995;-1,373497413;-1,065900369
0,333;-0,533457825;0,29195888;-1,323907423;-1,033035019
1,667;-0,195188979;0,795459453;-1,313989425;-1,197361773
1,667;-0,973207324;0,795459453;-1,274317433;-0,802977563
1,667;-0,364323402;1,137839843;-1,244563439;-0,802977563
0,01;-0,601111594;1,319100049;-1,214809445;-0,441458705
0,01;-0,973207324;2,104560944;-1,175137453;-0,704381511
0,01;-0,195188979;2,346241219;-1,194973449;-1,000169668
0,01;-0,195188979;2,084420921;-1,234645441;-1,131631071
0,01;-1,582091247;0,473219086;-1,09579347;-0,2442666
0,01;-1,108514863;0,755179407;-1,115629466;-0,67151616
0,01;-0,973207324;0,654479293;-1,194973449;-0,605785458
0,01;-0,804072901;0,372518972;-1,254481437;-0,540054757
0,01;-0,601111594;0,271818857;-1,284235431;-0,507189406
0,667;-0,262842748;0,271818857;-1,274317433;-0,540054757
0,667;-0,161362094;0,29195888;-1,274317433;-0,704381511
0,667;0,210733636;0,271818857;-1,274317433;-0,704381511
0,01;0,718136905;0,493359109;-1,264399435;-0,605785458
0,01;0,684310021;0,876019545;-1,185055451;-0,572920108
0,01;0,853444444;0,936439614;-1,224727443;-0,211401249
0,667;0,176906752;0,956579637;-1,224727443;-0,112805197
0,667;0,447521829;0,996859683;-1,194973449;-0,014209144
0,667;0,447521829;1,137839843;-1,115629466;0,248713662
0,667;1,157886405;1,077419774;-1,165219455;0,413040416
0,667;0,988751982;1,661480439;-1,105711468;-0,079939846
0,667;0,346041175;1,641340416;-1,04620348;-0,605785458
0,01;0,075426098;1,319100049;-1,016449486;0,18298296
0,01;1,93590475;0,211398788;-1,085875472;0,413040416
0,01;1,462328366;0,070418628;-1,105711468;0,281579013
0,333;1,157886405;0,009998559;-1,14538346;0,215848311
0,333;1,157886405;0,15097872;-1,155301457;0,18298296
0,333;0,684310021;0,352378949;-1,155301457;0,018656206
0,01;0,041599213;1,037139728;-1,04620348;-0,375728003
0,01;-0,601111594;1,359380095;-1,036285482;-0,309997301
0,01;0,650483136;1,218399935;-1,056121478;-0,309997301
0,667;0,819617559;1,198259912;-1,04620348;-0,605785458
0,667;0,109252983;0,97671966;-1,135465462;-0,67151616
0,667;-0,634938478;0,553779178;-1,105711468;-0,342862652
0,667;-0,161362094;0,191258765;-1,155301457;-0,079939846
0,667;0,515175598;0,231538811;-0,99661349;-0,112805197
0,667;0,819617559;-0,130981602;-0,9470235;-0,375728003
1,333;0,413694944;0,15097872;-0,956941498;-0,441458705
1,333;-1,209995516;0,211398788;-0,976777494;-0,375728003
1,333;-1,176168632;0,009998559;-1,006531488;-0,375728003
1,667;-0,93938044;0,030138582;-1,016449486;-0,375728003
1,667;-0,668765363;-0,19140167;-1,026367484;-0,178535898
1,667;-0,364323402;-0,412941922;-1,066039476;0,018656206
0,02;0,515175598;-0,171261647;-1,026367484;0,084386908
0,02;0,684310021;0,63433927;-0,927187505;0,018656206
0,02;0,481348713;2,346241219;-0,738745543;-1,295957825
